Target,TeamID1,TeamID2,Season,DayNum,min_MOR_1,min_SAG_1,min_WLK_1,max_MOR_1,max_SAG_1,max_WLK_1,mean_MOR_1,mean_SAG_1,mean_WLK_1,first_MOR_1,first_SAG_1,first_WLK_1,last_MOR_1,last_SAG_1,last_WLK_1,min_MOR_2,min_SAG_2,min_WLK_2,max_MOR_2,max_SAG_2,max_WLK_2,mean_MOR_2,mean_SAG_2,mean_WLK_2,first_MOR_2,first_SAG_2,first_WLK_2,last_MOR_2,last_SAG_2,last_WLK_2,Wins_1,Losses_1,Matches_1,Points_1,Avg_points_per_game_1,Wins_2,Losses_2,Matches_2,Points_2,Avg_points_per_game_2,together_matches_played,together_number_of_wins,together_winning_percentage,Seed_number_1,Seed_number_2,Avg_points_difference,Avg_points_ratio,Wins_difference,Wins_percentage_ratio,Seeds_difference,Seeds_ratio
0,1242,1277,2009,144,7.0,4.0,8.0,23.0,61.0,61.0,14.368421052631579,22.833333333333332,24.076923076923077,22.0,4.0,61.0,11.0,15.0,12.0,9.0,6.0,6.0,31.0,37.0,30.0,18.42105263157895,14.444444444444445,10.76923076923077,20.0,19.0,30.0,18.0,7.0,7.0,25,7.0,32.0,2468.0,77.125,26,6.0,32.0,2301.0,71.90625,1.0,0.0,0.0,3,2,5.21875,1.0725771403737505,0.9615384615384616,0.9615384615384616,1,1.5
0,1211,1314,2009,144,8.0,2.0,2.0,41.0,26.0,21.0,21.105263157894736,13.722222222222221,12.923076923076923,41.0,25.0,2.0,9.0,8.0,10.0,1.0,1.0,1.0,2.0,6.0,6.0,1.0526315789473684,2.0,2.4615384615384617,1.0,1.0,1.0,2.0,1.0,1.0,25,5.0,30.0,2364.0,78.8,27,4.0,31.0,2771.0,89.38709677419355,,,,4,1,-10.587096774193554,0.881559003969686,0.9259259259259259,0.9567901234567902,3,4.0
1,1328,1393,2009,144,9.0,5.0,4.0,52.0,41.0,10.0,21.157894736842106,9.88888888888889,6.615384615384615,52.0,41.0,10.0,20.0,9.0,8.0,7.0,10.0,13.0,30.0,39.0,31.0,23.842105263157894,23.666666666666668,20.384615384615383,29.0,39.0,31.0,7.0,13.0,14.0,27,5.0,32.0,2534.0,79.1875,25,9.0,34.0,2753.0,80.97058823529412,,,,2,3,-1.783088235294116,0.9779785688339993,1.08,1.1475,-1,0.6666666666666666
1,1163,1281,2009,145,2.0,1.0,1.0,14.0,34.0,7.0,5.947368421052632,6.222222222222222,2.6923076923076925,14.0,34.0,4.0,5.0,3.0,2.0,12.0,10.0,11.0,43.0,73.0,29.0,21.36842105263158,19.77777777777778,17.307692307692307,43.0,73.0,11.0,12.0,10.0,11.0,27,4.0,31.0,2397.0,77.3225806451613,28,6.0,34.0,2758.0,81.11764705882354,,,,1,3,-3.7950664136622407,0.9532152798895881,0.9642857142857143,1.0576036866359446,-2,0.3333333333333333
0,1338,1437,2009,145,2.0,1.0,1.0,15.0,18.0,7.0,5.368421052631579,3.888888888888889,3.5384615384615383,15.0,18.0,7.0,4.0,2.0,3.0,7.0,13.0,11.0,23.0,36.0,29.0,12.68421052631579,23.61111111111111,18.384615384615383,10.0,32.0,25.0,13.0,16.0,13.0,27,4.0,31.0,2409.0,77.70967741935483,26,7.0,33.0,2526.0,76.54545454545455,1.0,0.0,0.0,1,3,1.164222873900286,1.0152095624856332,1.0384615384615385,1.1054590570719602,-2,0.3333333333333333
0,1257,1277,2009,146,1.0,5.0,6.0,6.0,44.0,45.0,3.3684210526315788,18.944444444444443,17.384615384615383,2.0,7.0,28.0,1.0,5.0,6.0,9.0,6.0,6.0,31.0,37.0,30.0,18.42105263157895,14.444444444444445,10.76923076923077,20.0,19.0,30.0,18.0,7.0,7.0,28,5.0,33.0,2440.0,73.93939393939394,26,6.0,32.0,2301.0,71.90625,,,,1,2,2.0331439393939377,1.0282749265800113,1.0769230769230769,1.0442890442890442,-1,0.5
1,1314,1328,2009,146,1.0,1.0,1.0,2.0,6.0,6.0,1.0526315789473684,2.0,2.4615384615384617,1.0,1.0,1.0,2.0,1.0,1.0,9.0,5.0,4.0,52.0,41.0,10.0,21.157894736842106,9.88888888888889,6.615384615384615,52.0,41.0,10.0,20.0,9.0,8.0,27,4.0,31.0,2771.0,89.38709677419355,27,5.0,32.0,2534.0,79.1875,,,,1,2,10.199596774193552,1.1288031163276218,1.0,1.032258064516129,-1,0.5
0,1163,1277,2009,152,2.0,1.0,1.0,14.0,34.0,7.0,5.947368421052632,6.222222222222222,2.6923076923076925,14.0,34.0,4.0,5.0,3.0,2.0,9.0,6.0,6.0,31.0,37.0,30.0,18.42105263157895,14.444444444444445,10.76923076923077,20.0,19.0,30.0,18.0,7.0,7.0,27,4.0,31.0,2397.0,77.3225806451613,26,6.0,32.0,2301.0,71.90625,,,,1,2,5.416330645161295,1.0753248938049376,1.0384615384615385,1.0719602977667493,-1,0.5
1,1314,1437,2009,152,1.0,1.0,1.0,2.0,6.0,6.0,1.0526315789473684,2.0,2.4615384615384617,1.0,1.0,1.0,2.0,1.0,1.0,7.0,13.0,11.0,23.0,36.0,29.0,12.68421052631579,23.61111111111111,18.384615384615383,10.0,32.0,25.0,13.0,16.0,13.0,27,4.0,31.0,2771.0,89.38709677419355,26,7.0,33.0,2526.0,76.54545454545455,,,,1,3,12.841642228739005,1.1677649222281818,1.0384615384615385,1.1054590570719602,-2,0.3333333333333333
0,1277,1314,2009,154,9.0,6.0,6.0,31.0,37.0,30.0,18.42105263157895,14.444444444444445,10.76923076923077,20.0,19.0,30.0,18.0,7.0,7.0,1.0,1.0,1.0,2.0,6.0,6.0,1.0526315789473684,2.0,2.4615384615384617,1.0,1.0,1.0,2.0,1.0,1.0,26,6.0,32.0,2301.0,71.90625,27,4.0,31.0,2771.0,89.38709677419355,1.0,0.0,0.0,2,1,-17.48084677419355,0.8044365752435944,0.9629629629629629,0.9328703703703703,1,2.0
1,1115,1457,2010,134,235.0,215.0,210.0,292.0,336.0,288.0,266.2631578947368,260.2631578947368,236.23076923076923,287.0,334.0,288.0,269.0,239.0,210.0,199.0,165.0,182.0,254.0,263.0,282.0,228.89473684210526,228.10526315789474,221.3846153846154,227.0,165.0,282.0,199.0,210.0,182.0,17,15.0,32.0,2061.0,64.40625,17,13.0,30.0,1877.0,62.56666666666667,,,,16,16,1.83958333333333,1.0294019712306872,1.0,0.9375,0,1.0
1,1124,1358,2010,136,11.0,8.0,12.0,93.0,99.0,77.0,43.89473684210526,36.73684210526316,30.53846153846154,68.0,54.0,74.0,11.0,8.0,13.0,112.0,98.0,78.0,178.0,188.0,195.0,141.1578947368421,127.94736842105263,108.07692307692308,168.0,138.0,195.0,112.0,106.0,78.0,24,7.0,31.0,2378.0,76.70967741935483,21,7.0,28.0,2237.0,79.89285714285714,,,,3,14,-3.183179723502306,0.9601568921510664,1.1428571428571428,1.032258064516129,-11,0.21428571428571427
1,1139,1431,2010,136,20.0,12.0,10.0,36.0,37.0,38.0,29.473684210526315,28.94736842105263,20.384615384615383,20.0,36.0,38.0,24.0,22.0,15.0,32.0,33.0,37.0,70.0,105.0,101.0,49.0,65.89473684210526,66.3076923076923,52.0,96.0,84.0,38.0,33.0,37.0,28,4.0,32.0,2243.0,70.09375,26,6.0,32.0,2425.0,75.78125,,,,5,12,-5.6875,0.9249484536082474,1.0769230769230769,1.0769230769230769,-7,0.4166666666666667
1,1140,1196,2010,136,9.0,7.0,7.0,23.0,43.0,49.0,15.842105263157896,17.68421052631579,14.461538461538462,23.0,35.0,29.0,14.0,9.0,12.0,18.0,6.0,25.0,42.0,59.0,71.0,31.473684210526315,36.36842105263158,50.84615384615385,26.0,19.0,25.0,40.0,48.0,55.0,28,5.0,33.0,2726.0,82.60606060606061,21,12.0,33.0,2363.0,71.60606060606061,,,,7,10,11.0,1.1536182818451122,1.3333333333333333,1.3333333333333333,-3,0.7
1,1242,1250,2010,136,1.0,1.0,1.0,2.0,7.0,6.0,1.368421052631579,2.263157894736842,2.230769230769231,1.0,2.0,6.0,1.0,1.0,1.0,149.0,199.0,171.0,249.0,254.0,224.0,217.8421052631579,224.21052631578948,189.6153846153846,240.0,254.0,216.0,149.0,204.0,171.0,32,2.0,34.0,2780.0,81.76470588235294,22,10.0,32.0,2404.0,75.125,,,,1,16,6.639705882352942,1.0883821082509544,1.4545454545454546,1.3689839572192513,-15,0.0625
1,1243,1317,2010,136,8.0,4.0,7.0,44.0,39.0,14.0,20.68421052631579,13.31578947368421,9.615384615384615,44.0,39.0,9.0,8.0,6.0,7.0,101.0,133.0,134.0,190.0,210.0,206.0,149.0,172.6315789473684,171.69230769230768,105.0,161.0,145.0,157.0,154.0,134.0,25,7.0,32.0,2543.0,79.46875,22,8.0,30.0,2204.0,73.46666666666667,,,,2,15,6.002083333333331,1.0816980490018149,1.1363636363636365,1.0653409090909092,-13,0.13333333333333333
0,1190,1246,2010,136,147.0,127.0,135.0,211.0,180.0,189.0,176.8421052631579,157.0,160.30769230769232,186.0,150.0,189.0,184.0,156.0,151.0,3.0,4.0,3.0,49.0,47.0,14.0,15.68421052631579,13.263157894736842,6.538461538461538,47.0,32.0,14.0,4.0,4.0,3.0,19,14.0,33.0,2278.0,69.03030303030303,32,2.0,34.0,2694.0,79.23529411764706,,,,16,1,-10.204991087344027,0.8712064970416864,0.59375,0.6117424242424242,15,16.0
1,1293,1435,2010,136,75.0,58.0,43.0,149.0,148.0,71.0,101.84210526315789,77.10526315789474,52.0,149.0,131.0,62.0,75.0,61.0,46.0,15.0,15.0,16.0,36.0,84.0,74.0,23.263157894736842,34.36842105263158,33.61538461538461,15.0,48.0,61.0,29.0,27.0,27.0,28,4.0,32.0,2435.0,76.09375,23,8.0,31.0,2404.0,77.54838709677419,,,,13,4,-1.4546370967741922,0.9812422004991681,1.2173913043478262,1.1793478260869565,9,3.25
0,1285,1307,2010,136,129.0,91.0,99.0,207.0,172.0,136.0,153.1578947368421,115.57894736842105,114.38461538461539,207.0,172.0,114.0,135.0,102.0,100.0,24.0,8.0,8.0,59.0,53.0,33.0,38.31578947368421,24.157894736842106,18.923076923076923,41.0,53.0,8.0,59.0,23.0,19.0,20,9.0,29.0,2014.0,69.44827586206897,29,4.0,33.0,2529.0,76.63636363636364,,,,14,3,-7.188087774294672,0.9062052603591443,0.6896551724137931,0.7847800237812128,11,4.666666666666667
1,1320,1424,2010,136,32.0,19.0,16.0,61.0,121.0,41.0,46.10526315789474,47.36842105263158,23.53846153846154,38.0,87.0,28.0,41.0,31.0,21.0,43.0,16.0,21.0,119.0,60.0,53.0,74.47368421052632,39.31578947368421,39.0,119.0,49.0,53.0,43.0,44.0,45.0,28,4.0,32.0,2026.0,63.3125,24,8.0,32.0,2328.0,72.75,,,,9,8,-9.4375,0.8702749140893471,1.1666666666666667,1.1666666666666667,1,1.125
0,1207,1325,2010,136,7.0,9.0,7.0,44.0,25.0,18.0,26.105263157894736,13.421052631578947,10.461538461538462,42.0,15.0,7.0,7.0,11.0,9.0,101.0,90.0,87.0,234.0,150.0,145.0,164.73684210526315,127.73684210526316,119.92307692307692,234.0,122.0,128.0,101.0,112.0,91.0,23,10.0,33.0,2417.0,73.24242424242425,20,14.0,34.0,2497.0,73.44117647058823,,,,3,14,-0.19875222816398264,0.9972937221635662,1.15,1.1848484848484848,-11,0.21428571428571427
0,1323,1330,2010,136,21.0,28.0,36.0,70.0,84.0,81.0,54.26315789473684,62.36842105263158,63.30769230769231,70.0,28.0,81.0,21.0,39.0,36.0,32.0,24.0,31.0,58.0,94.0,87.0,47.63157894736842,53.0,45.69230769230769,53.0,94.0,87.0,47.0,43.0,33.0,23,11.0,34.0,2585.0,76.02941176470588,26,8.0,34.0,2296.0,67.52941176470588,,,,6,11,8.5,1.1258710801393728,0.8846153846153846,0.8846153846153846,-5,0.5454545454545454
0,1350,1388,2010,136,53.0,27.0,26.0,91.0,149.0,62.0,71.15789473684211,59.31578947368421,45.0,91.0,149.0,57.0,53.0,41.0,26.0,49.0,21.0,11.0,129.0,57.0,37.0,73.57894736842105,33.10526315789474,24.307692307692307,129.0,57.0,11.0,49.0,30.0,29.0,26,8.0,34.0,2356.0,69.29411764705883,25,5.0,30.0,2364.0,78.8,,,,7,10,-9.505882352941171,0.8793669752164825,1.04,0.9176470588235294,-3,0.7
0,1361,1397,2010,136,44.0,30.0,32.0,96.0,72.0,73.0,69.94736842105263,52.8421052631579,54.38461538461539,85.0,58.0,41.0,48.0,38.0,32.0,2.0,5.0,12.0,27.0,43.0,47.0,13.947368421052632,17.94736842105263,22.23076923076923,6.0,23.0,12.0,27.0,19.0,22.0,23,8.0,31.0,2164.0,69.80645161290323,25,8.0,33.0,2430.0,73.63636363636364,,,,11,6,-3.829912023460409,0.947988849064118,0.92,0.9793548387096774,5,1.8333333333333333
0,1352,1437,2010,136,125.0,164.0,162.0,200.0,279.0,268.0,178.42105263157896,219.42105263157896,195.69230769230768,125.0,164.0,268.0,158.0,188.0,162.0,3.0,4.0,2.0,16.0,14.0,10.0,7.2631578947368425,7.578947368421052,5.846153846153846,3.0,13.0,10.0,16.0,7.0,6.0,23,11.0,34.0,2329.0,68.5,24,7.0,31.0,2559.0,82.54838709677419,,,,15,2,-14.048387096774192,0.8298163345056663,0.9583333333333334,0.8737745098039216,13,7.5
0,1400,1448,2010,136,3.0,1.0,2.0,30.0,13.0,24.0,12.263157894736842,6.157894736842105,9.76923076923077,22.0,10.0,2.0,30.0,13.0,24.0,18.0,16.0,15.0,58.0,83.0,55.0,33.421052631578945,31.157894736842106,28.923076923076923,18.0,41.0,55.0,58.0,45.0,50.0,24,9.0,33.0,2681.0,81.24242424242425,19,10.0,29.0,2116.0,72.96551724137932,,,,8,9,8.276907001044933,1.1134358709973076,1.263157894736842,1.1100478468899522,-1,0.8888888888888888
0,1266,1449,2010,136,24.0,21.0,25.0,83.0,80.0,70.0,43.31578947368421,39.26315789473684,41.38461538461539,80.0,21.0,70.0,32.0,24.0,25.0,9.0,17.0,35.0,48.0,79.0,85.0,19.789473684210527,43.73684210526316,59.76923076923077,11.0,29.0,35.0,12.0,42.0,43.0,22,11.0,33.0,2407.0,72.93939393939394,24,9.0,33.0,2633.0,79.78787878787878,,,,6,11,-6.848484848484844,0.9141663501709077,0.9166666666666666,0.9166666666666666,-5,0.5454545454545454
1,1143,1257,2010,137,14.0,13.0,20.0,42.0,54.0,44.0,23.157894736842106,32.578947368421055,30.923076923076923,35.0,37.0,20.0,15.0,29.0,23.0,6.0,3.0,33.0,33.0,88.0,108.0,18.473684210526315,37.68421052631579,49.23076923076923,7.0,5.0,108.0,33.0,37.0,39.0,23,10.0,33.0,2573.0,77.96969696969697,20,12.0,32.0,2443.0,76.34375,,,,8,9,1.6259469696969688,1.021297708976792,1.15,1.1151515151515152,-1,0.8888888888888888
1,1165,1396,2010,137,50.0,30.0,26.0,75.0,143.0,51.0,69.89473684210526,57.10526315789474,37.92307692307692,69.0,143.0,30.0,70.0,52.0,47.0,35.0,10.0,8.0,89.0,63.0,23.0,56.31578947368421,26.42105263157895,13.153846153846153,89.0,63.0,13.0,35.0,16.0,8.0,25,4.0,29.0,2180.0,75.17241379310344,29,5.0,34.0,2208.0,64.94117647058823,,,,12,5,10.231237322515213,1.1575462268865568,0.8620689655172413,1.0107015457788346,7,2.4
0,1115,1181,2010,137,235.0,215.0,210.0,292.0,336.0,288.0,266.2631578947368,260.2631578947368,236.23076923076923,287.0,334.0,288.0,269.0,239.0,210.0,1.0,1.0,1.0,9.0,7.0,5.0,2.263157894736842,2.9473684210526314,2.3846153846153846,9.0,4.0,1.0,2.0,2.0,2.0,17,15.0,32.0,2061.0,64.40625,29,5.0,34.0,2651.0,77.97058823529412,,,,16,1,-13.564338235294116,0.8260326291965296,0.5862068965517241,0.6228448275862069,15,16.0
1,1210,1329,2010,137,29.0,21.0,17.0,55.0,60.0,51.0,41.473684210526315,37.421052631578945,29.76923076923077,55.0,60.0,17.0,31.0,32.0,40.0,22.0,23.0,32.0,50.0,58.0,54.0,36.94736842105263,42.89473684210526,43.23076923076923,25.0,38.0,45.0,37.0,36.0,44.0,21,12.0,33.0,2393.0,72.51515151515152,22,10.0,32.0,2378.0,74.3125,,,,10,7,-1.7973484848484844,0.9758136452837882,0.9545454545454546,0.9256198347107438,3,1.4285714285714286
0,1199,1211,2010,137,14.0,12.0,28.0,30.0,42.0,49.0,23.157894736842106,26.736842105263158,37.23076923076923,21.0,42.0,49.0,25.0,26.0,35.0,33.0,10.0,15.0,64.0,53.0,52.0,48.421052631578945,28.57894736842105,30.384615384615383,60.0,14.0,48.0,60.0,35.0,41.0,22,9.0,31.0,2123.0,68.48387096774194,25,6.0,31.0,2403.0,77.51612903225806,,,,9,8,-9.032258064516128,0.8834789846025801,0.88,0.88,1,1.125
0,1222,1268,2010,137,54.0,73.0,102.0,98.0,123.0,137.0,73.52631578947368,103.15789473684211,122.76923076923077,66.0,75.0,116.0,74.0,100.0,106.0,8.0,13.0,9.0,33.0,67.0,69.0,18.473684210526315,39.36842105263158,36.76923076923077,16.0,40.0,65.0,10.0,15.0,14.0,18,15.0,33.0,2601.0,78.81818181818181,22,8.0,30.0,2378.0,79.26666666666667,,,,13,4,-0.4484848484848527,0.9943420750821927,0.8181818181818182,0.743801652892562,9,3.25
1,1277,1308,2010,137,4.0,7.0,13.0,19.0,27.0,34.0,10.736842105263158,17.57894736842105,22.307692307692307,5.0,9.0,34.0,18.0,25.0,28.0,99.0,98.0,80.0,171.0,210.0,204.0,132.42105263157896,144.52631578947367,132.15384615384616,101.0,113.0,172.0,99.0,98.0,80.0,24,8.0,32.0,2324.0,72.625,21,11.0,32.0,2512.0,78.5,,,,5,12,-5.875,0.9251592356687898,1.1428571428571428,1.1428571428571428,-7,0.4166666666666667
0,1155,1281,2010,137,13.0,10.0,17.0,57.0,35.0,38.0,24.31578947368421,21.0,27.0,57.0,22.0,26.0,22.0,28.0,31.0,11.0,15.0,23.0,28.0,79.0,105.0,15.631578947368421,31.94736842105263,42.46153846153846,19.0,25.0,105.0,28.0,21.0,34.0,21,10.0,31.0,2272.0,73.29032258064517,22,10.0,32.0,2482.0,77.5625,,,,7,10,-4.272177419354833,0.9449195497907515,0.9545454545454546,0.9853372434017595,-3,0.7
1,1326,1364,2010,137,3.0,11.0,10.0,22.0,58.0,74.0,9.947368421052632,22.31578947368421,34.07692307692308,13.0,18.0,36.0,3.0,12.0,10.0,135.0,116.0,109.0,182.0,202.0,215.0,160.89473684210526,153.68421052631578,154.0,155.0,147.0,182.0,156.0,126.0,109.0,27,7.0,34.0,2524.0,74.23529411764706,19,9.0,28.0,1892.0,67.57142857142857,,,,2,15,6.663865546218489,1.0986195746797662,1.4210526315789473,1.1702786377708978,-13,0.13333333333333333
0,1324,1338,2010,137,93.0,99.0,71.0,140.0,269.0,108.0,118.78947368421052,128.73684210526315,89.07692307692308,93.0,129.0,101.0,117.0,103.0,71.0,16.0,6.0,13.0,51.0,69.0,64.0,30.94736842105263,27.157894736842106,25.76923076923077,39.0,8.0,64.0,20.0,20.0,18.0,24,8.0,32.0,2407.0,75.21875,24,8.0,32.0,2179.0,68.09375,,,,14,3,7.125,1.104635153740248,1.0,1.0,11,4.666666666666667
1,1345,1373,2010,137,2.0,4.0,3.0,17.0,26.0,11.0,5.105263157894737,9.157894736842104,7.0,2.0,26.0,5.0,17.0,10.0,11.0,36.0,46.0,30.0,77.0,95.0,68.0,56.89473684210526,62.10526315789474,44.61538461538461,36.0,95.0,67.0,65.0,53.0,38.0,27,5.0,32.0,2275.0,71.09375,27,6.0,33.0,2490.0,75.45454545454545,,,,4,13,-4.360795454545453,0.9422063253012049,1.0,1.03125,-9,0.3076923076923077
1,1393,1436,2010,137,3.0,1.0,1.0,14.0,20.0,6.0,5.526315789473684,3.9473684210526314,3.3076923076923075,14.0,12.0,4.0,6.0,3.0,4.0,98.0,116.0,96.0,159.0,164.0,142.0,127.94736842105263,140.8421052631579,118.6923076923077,98.0,117.0,98.0,115.0,145.0,113.0,28,4.0,32.0,2607.0,81.46875,25,9.0,34.0,2401.0,70.61764705882354,,,,1,16,10.851102941176464,1.1536599333610995,1.12,1.19,-15,0.0625
1,1401,1429,2010,137,17.0,8.0,20.0,39.0,46.0,60.0,30.736842105263158,27.263157894736842,40.0,37.0,30.0,42.0,19.0,17.0,20.0,26.0,38.0,30.0,81.0,95.0,105.0,52.31578947368421,64.47368421052632,56.76923076923077,71.0,65.0,88.0,26.0,40.0,30.0,22,9.0,31.0,2208.0,71.2258064516129,26,7.0,33.0,2428.0,73.57575757575758,,,,5,12,-2.349951124144681,0.9680607960886431,0.8461538461538461,0.9007444168734491,-7,0.4166666666666667
0,1288,1452,2010,137,157.0,91.0,96.0,251.0,227.0,129.0,192.3684210526316,142.78947368421052,112.15384615384616,251.0,227.0,129.0,181.0,144.0,110.0,4.0,4.0,3.0,10.0,19.0,8.0,6.842105263157895,7.052631578947368,5.153846153846154,4.0,11.0,3.0,9.0,5.0,5.0,27,9.0,36.0,2763.0,76.75,27,6.0,33.0,2408.0,72.96969696969697,,,,15,2,3.780303030303031,1.0518064784053156,1.0,0.9166666666666666,13,7.5
1,1458,1459,2010,137,3.0,8.0,8.0,31.0,30.0,23.0,13.947368421052632,13.789473684210526,13.923076923076923,31.0,16.0,23.0,5.0,14.0,17.0,97.0,82.0,64.0,142.0,234.0,137.0,116.42105263157895,116.89473684210526,91.92307692307692,128.0,234.0,137.0,98.0,82.0,64.0,23,8.0,31.0,2092.0,67.48387096774194,25,8.0,33.0,2278.0,69.03030303030303,,,,4,13,-1.5464320625610952,0.977597779602934,0.92,0.9793548387096774,-9,0.3076923076923077
0,1278,1462,2010,137,9.0,27.0,37.0,37.0,64.0,72.0,18.63157894736842,47.78947368421053,53.84615384615385,24.0,61.0,44.0,13.0,46.0,51.0,18.0,15.0,11.0,54.0,60.0,68.0,31.894736842105264,30.210526315789473,31.307692307692307,54.0,20.0,68.0,23.0,18.0,16.0,21,13.0,34.0,2479.0,72.91176470588235,24,8.0,32.0,2561.0,80.03125,,,,11,6,-7.119485294117652,0.9110411833612788,0.875,0.8235294117647058,5,1.8333333333333333
1,1124,1330,2010,138,11.0,8.0,12.0,93.0,99.0,77.0,43.89473684210526,36.73684210526316,30.53846153846154,68.0,54.0,74.0,11.0,8.0,13.0,32.0,24.0,31.0,58.0,94.0,87.0,47.63157894736842,53.0,45.69230769230769,53.0,94.0,87.0,47.0,43.0,33.0,24,7.0,31.0,2378.0,76.70967741935483,26,8.0,34.0,2296.0,67.52941176470588,,,,3,11,9.180265654648949,1.1359447004608294,0.9230769230769231,1.0124069478908189,-8,0.2727272727272727
1,1139,1293,2010,138,20.0,12.0,10.0,36.0,37.0,38.0,29.473684210526315,28.94736842105263,20.384615384615383,20.0,36.0,38.0,24.0,22.0,15.0,75.0,58.0,43.0,149.0,148.0,71.0,101.84210526315789,77.10526315789474,52.0,149.0,131.0,62.0,75.0,61.0,46.0,28,4.0,32.0,2243.0,70.09375,28,4.0,32.0,2435.0,76.09375,,,,5,13,-6.0,0.9211498973305955,1.0,1.0,-8,0.38461538461538464
0,1140,1243,2010,138,9.0,7.0,7.0,23.0,43.0,49.0,15.842105263157896,17.68421052631579,14.461538461538462,23.0,35.0,29.0,14.0,9.0,12.0,8.0,4.0,7.0,44.0,39.0,14.0,20.68421052631579,13.31578947368421,9.615384615384615,44.0,39.0,9.0,8.0,6.0,7.0,28,5.0,33.0,2726.0,82.60606060606061,25,7.0,32.0,2543.0,79.46875,,,,7,2,3.137310606060609,1.0394785447872354,1.12,1.0860606060606062,5,3.5
1,1246,1448,2010,138,3.0,4.0,3.0,49.0,47.0,14.0,15.68421052631579,13.263157894736842,6.538461538461538,47.0,32.0,14.0,4.0,4.0,3.0,18.0,16.0,15.0,58.0,83.0,55.0,33.421052631578945,31.157894736842106,28.923076923076923,18.0,41.0,55.0,58.0,45.0,50.0,32,2.0,34.0,2694.0,79.23529411764706,19,10.0,29.0,2116.0,72.96551724137932,,,,1,9,6.269776876267741,1.0859279439564105,1.6842105263157894,1.436532507739938,-8,0.1111111111111111
0,1242,1320,2010,138,1.0,1.0,1.0,2.0,7.0,6.0,1.368421052631579,2.263157894736842,2.230769230769231,1.0,2.0,6.0,1.0,1.0,1.0,32.0,19.0,16.0,61.0,121.0,41.0,46.10526315789474,47.36842105263158,23.53846153846154,38.0,87.0,28.0,41.0,31.0,21.0,32,2.0,34.0,2780.0,81.76470588235294,28,4.0,32.0,2026.0,63.3125,,,,1,9,18.452205882352942,1.2914464897508855,1.1428571428571428,1.0756302521008403,-8,0.1111111111111111
1,1388,1437,2010,138,49.0,21.0,11.0,129.0,57.0,37.0,73.57894736842105,33.10526315789474,24.307692307692307,129.0,57.0,11.0,49.0,30.0,29.0,3.0,4.0,2.0,16.0,14.0,10.0,7.2631578947368425,7.578947368421052,5.846153846153846,3.0,13.0,10.0,16.0,7.0,6.0,25,5.0,30.0,2364.0,78.8,24,7.0,31.0,2559.0,82.54838709677419,,,,10,2,-3.748387096774195,0.9545916373583431,1.0416666666666667,1.0763888888888888,8,5.0
0,1325,1397,2010,138,101.0,90.0,87.0,234.0,150.0,145.0,164.73684210526315,127.73684210526316,119.92307692307692,234.0,122.0,128.0,101.0,112.0,91.0,2.0,5.0,12.0,27.0,43.0,47.0,13.947368421052632,17.94736842105263,22.23076923076923,6.0,23.0,12.0,27.0,19.0,22.0,20,14.0,34.0,2497.0,73.44117647058823,25,8.0,33.0,2430.0,73.63636363636364,,,,14,6,-0.1951871657754083,0.9973493100944081,0.8,0.7764705882352941,8,2.3333333333333335
0,1307,1449,2010,138,24.0,8.0,8.0,59.0,53.0,33.0,38.31578947368421,24.157894736842106,18.923076923076923,41.0,53.0,8.0,59.0,23.0,19.0,9.0,17.0,35.0,48.0,79.0,85.0,19.789473684210527,43.73684210526316,59.76923076923077,11.0,29.0,35.0,12.0,42.0,43.0,29,4.0,33.0,2529.0,76.63636363636364,24,9.0,33.0,2633.0,79.78787878787878,,,,3,11,-3.1515151515151416,0.9605013292821878,1.2083333333333333,1.2083333333333333,-8,0.2727272727272727
1,1165,1458,2010,139,50.0,30.0,26.0,75.0,143.0,51.0,69.89473684210526,57.10526315789474,37.92307692307692,69.0,143.0,30.0,70.0,52.0,47.0,3.0,8.0,8.0,31.0,30.0,23.0,13.947368421052632,13.789473684210526,13.923076923076923,31.0,16.0,23.0,5.0,14.0,17.0,25,4.0,29.0,2180.0,75.17241379310344,23,8.0,31.0,2092.0,67.48387096774194,,,,12,4,7.688542825361509,1.1139315619436936,1.0869565217391304,1.1619190404797601,8,3.0
0,1143,1181,2010,139,14.0,13.0,20.0,42.0,54.0,44.0,23.157894736842106,32.578947368421055,30.923076923076923,35.0,37.0,20.0,15.0,29.0,23.0,1.0,1.0,1.0,9.0,7.0,5.0,2.263157894736842,2.9473684210526314,2.3846153846153846,9.0,4.0,1.0,2.0,2.0,2.0,23,10.0,33.0,2573.0,77.96969696969697,29,5.0,34.0,2651.0,77.97058823529412,,,,8,1,-0.0008912655971471395,0.9999885692077318,0.7931034482758621,0.8171368861024033,7,8.0
0,1268,1277,2010,139,8.0,13.0,9.0,33.0,67.0,69.0,18.473684210526315,39.36842105263158,36.76923076923077,16.0,40.0,65.0,10.0,15.0,14.0,4.0,7.0,13.0,19.0,27.0,34.0,10.736842105263158,17.57894736842105,22.307692307692307,5.0,9.0,34.0,18.0,25.0,28.0,22,8.0,30.0,2378.0,79.26666666666667,24,8.0,32.0,2324.0,72.625,,,,4,5,6.641666666666666,1.091451520367183,0.9166666666666666,0.9777777777777777,-1,0.8
