Target,TeamID1,TeamID2,Season,DayNum,Wins_1,Losses_1,Matches_1,Points_1,Avg_points_per_game_1,Wins_2,Losses_2,Matches_2,Points_2,Avg_points_per_game_2,together_matches_played,together_number_of_wins,together_winning_percentage,Seed_number_1,Seed_number_2,Avg_points_difference,Avg_points_ratio,Wins_difference,Wins_percentage_ratio,Seeds_difference,Seeds_ratio
0,3261,3397,2008,153,27,5.0,32.0,2258.0,70.5625,30,2.0,32.0,2506.0,78.3125,2.0,1.0,0.5,2,1,-7.75,0.9010375099760575,0.9,0.9,1,2.0
0,3390,3397,2008,155,30,3.0,33.0,2455.0,74.39393939393939,30,2.0,32.0,2506.0,78.3125,1.0,1.0,1.0,2,1,-3.918560606060609,0.9499625142083242,1.0,0.9696969696969697,1,2.0
1,3113,3208,2009,138,23,8.0,31.0,2159.0,69.64516129032258,18,13.0,31.0,2000.0,64.51612903225806,,,,6,11,5.1290322580645125,1.0795,1.2777777777777777,1.2777777777777777,-5,0.5454545454545454
1,3120,3250,2009,138,29,3.0,32.0,2465.0,77.03125,26,6.0,32.0,2171.0,67.84375,,,,2,15,9.1875,1.135421464762782,1.1153846153846154,1.1153846153846154,-13,0.13333333333333333
1,3143,3201,2009,138,25,6.0,31.0,2061.0,66.48387096774194,24,8.0,32.0,2204.0,68.875,,,,4,13,-2.391129032258064,0.9652830630525145,1.0416666666666667,1.075268817204301,-9,0.3076923076923077
1,3199,3299,2009,138,25,7.0,32.0,2245.0,70.15625,26,6.0,32.0,2452.0,76.625,,,,3,14,-6.46875,0.9155791190864601,0.9615384615384616,0.9615384615384616,-11,0.21428571428571427
1,3211,3462,2009,138,25,6.0,31.0,2299.0,74.16129032258064,25,6.0,31.0,2069.0,66.74193548387096,,,,12,5,7.41935483870968,1.111164813919768,1.0,1.0,7,2.4
0,3180,3243,2009,138,24,8.0,32.0,1985.0,62.03125,24,7.0,31.0,1953.0,63.0,,,,12,5,-0.96875,0.9846230158730159,1.0,0.96875,7,2.4
1,3280,3400,2009,138,22,9.0,31.0,2116.0,68.25806451612904,21,11.0,32.0,2253.0,70.40625,,,,11,6,-2.148185483870961,0.9694887103933109,1.0476190476190477,1.0814132104454686,5,1.8333333333333333
1,3314,3416,2009,138,26,6.0,32.0,2664.0,83.25,17,16.0,33.0,2264.0,68.60606060606061,,,,3,14,14.643939393939391,1.2134496466431095,1.5294117647058822,1.5772058823529411,-11,0.21428571428571427
1,3326,3357,2009,138,27,5.0,32.0,2208.0,69.0,25,7.0,32.0,2220.0,69.375,,,,3,14,-0.375,0.9945945945945946,1.08,1.08,-11,0.21428571428571427
0,3285,3338,2009,138,27,4.0,31.0,2187.0,70.54838709677419,22,7.0,29.0,2137.0,73.6896551724138,,,,13,4,-3.1412680756396014,0.9573716545654898,1.2272727272727273,1.1480938416422288,9,3.25
0,3150,3345,2009,138,23,8.0,31.0,2111.0,68.09677419354838,22,10.0,32.0,2060.0,64.375,,,,11,6,3.7217741935483843,1.0578139680551206,1.0454545454545454,1.0791788856304985,5,1.8333333333333333
1,3353,3433,2009,138,18,12.0,30.0,1864.0,62.13333333333333,26,6.0,32.0,2151.0,67.21875,,,,7,10,-5.085416666666667,0.9243452657678599,0.6923076923076923,0.7384615384615385,-3,0.7
0,3177,3361,2009,138,23,9.0,32.0,2282.0,71.3125,23,7.0,30.0,1939.0,64.63333333333334,,,,7,10,6.67916666666666,1.1033393501805053,1.0,0.9375,-3,0.7
0,3364,3390,2009,138,22,9.0,31.0,1866.0,60.193548387096776,29,4.0,33.0,2520.0,76.36363636363636,,,,15,2,-16.170087976539584,0.7882488479262674,0.7586206896551724,0.8075639599555061,13,7.5
1,3435,3441,2009,138,24,8.0,32.0,2295.0,71.71875,21,11.0,32.0,2211.0,69.09375,,,,4,13,2.625,1.0379918588873813,1.1428571428571428,1.1428571428571428,-9,0.3076923076923077
0,3265,3438,2009,138,29,3.0,32.0,2337.0,73.03125,23,9.0,32.0,2335.0,72.96875,,,,12,5,0.0625,1.0008565310492505,1.2608695652173914,1.2608695652173914,7,2.4
1,3123,3397,2009,139,25,8.0,33.0,2376.0,72.0,22,10.0,32.0,2251.0,70.34375,,,,12,5,1.65625,1.0235450910706352,1.1363636363636365,1.1019283746556474,7,2.4
1,3124,3427,2009,139,27,5.0,32.0,2241.0,70.03125,22,8.0,30.0,2027.0,67.56666666666666,,,,2,15,2.464583333333337,1.0364763196842626,1.2272727272727273,1.1505681818181819,-13,0.13333333333333333
1,3163,3436,2009,139,33,,,,,21,11.0,32.0,2133.0,66.65625,,,,1,16,,,1.5714285714285714,,-15,0.0625
0,3122,3181,2009,139,17,15.0,32.0,2121.0,66.28125,26,5.0,31.0,2247.0,72.48387096774194,,,,16,1,-6.202620967741936,0.914427570093458,0.6538461538461539,0.6334134615384616,15,16.0
1,3196,3396,2009,139,23,7.0,30.0,2237.0,74.56666666666666,21,9.0,30.0,2011.0,67.03333333333333,,,,8,9,7.533333333333331,1.1123818995524615,1.0952380952380953,1.0952380952380953,-1,0.8888888888888888
1,3210,3234,2009,139,21,9.0,30.0,2026.0,67.53333333333333,21,10.0,31.0,2114.0,68.19354838709677,,,,9,8,-0.6602150537634373,0.9903185115105645,1.0,1.0333333333333334,1,1.125
0,3190,3235,2009,139,20,10.0,30.0,2130.0,71.0,24,8.0,32.0,2034.0,63.5625,,,,13,4,7.4375,1.1170108161258603,0.8333333333333334,0.8888888888888888,9,3.25
0,3251,3257,2009,139,23,8.0,31.0,1934.0,62.38709677419355,29,4.0,33.0,2395.0,72.57575757575758,,,,14,3,-10.188660801564026,0.8596134419826251,0.7931034482758621,0.8442714126807565,11,4.666666666666667
1,3261,3453,2009,139,18,10.0,28.0,1673.0,59.75,29,3.0,32.0,2116.0,66.125,,,,6,11,-6.375,0.9035916824196597,0.6206896551724138,0.7093596059113301,-5,0.5454545454545454
0,3171,3268,2009,139,18,10.0,28.0,1589.0,56.75,28,4.0,32.0,2553.0,79.78125,,,,16,1,-23.03125,0.7113200156678418,0.6428571428571429,0.7346938775510204,15,16.0
1,3277,3292,2009,139,20,10.0,30.0,1906.0,63.53333333333333,28,5.0,33.0,2534.0,76.78787878787878,,,,9,8,-13.25454545454545,0.8273875295974744,0.7142857142857143,0.7857142857142857,1,1.125
1,3278,3323,2009,139,19,11.0,30.0,1873.0,62.43333333333333,22,8.0,30.0,2145.0,71.5,,,,10,7,-9.06666666666667,0.8731934731934732,0.8636363636363636,0.8636363636363636,3,1.4285714285714286
1,3328,3341,2009,139,28,4.0,32.0,2455.0,76.71875,23,10.0,33.0,2182.0,66.12121212121212,,,,1,16,10.597537878787875,1.1602744042163153,1.2173913043478262,1.2554347826086956,-15,0.0625
1,3355,3395,2009,139,31,2.0,33.0,2410.0,73.03030303030303,20,10.0,30.0,2090.0,69.66666666666667,,,,7,10,3.3636363636363598,1.0482818616789908,1.55,1.4090909090909092,-3,0.7
0,3191,3401,2009,139,15,18.0,33.0,2048.0,62.06060606060606,25,7.0,32.0,2165.0,67.65625,,,,15,2,-5.595643939393938,0.917293022604801,0.6,0.5818181818181818,13,7.5
1,3428,3437,2009,139,21,9.0,30.0,1897.0,63.233333333333334,19,13.0,32.0,1780.0,55.625,,,,9,8,7.608333333333334,1.1367790262172284,1.105263157894737,1.1789473684210525,1,1.125
1,3113,3199,2009,140,23,8.0,31.0,2159.0,69.64516129032258,25,7.0,32.0,2245.0,70.15625,,,,6,3,-0.5110887096774235,0.9927149938932394,0.92,0.9496774193548387,3,2.0
1,3143,3438,2009,140,25,6.0,31.0,2061.0,66.48387096774194,23,9.0,32.0,2335.0,72.96875,,,,4,5,-6.484879032258064,0.9111279961317953,1.0869565217391304,1.1220196353436185,-1,0.8
0,3280,3326,2009,140,22,9.0,31.0,2116.0,68.25806451612904,27,5.0,32.0,2208.0,69.0,,,,11,3,-0.7419354838709609,0.9892473118279571,0.8148148148148148,0.8410991636798089,8,3.6666666666666665
0,3211,3338,2009,140,25,6.0,31.0,2299.0,74.16129032258064,22,7.0,29.0,2137.0,73.6896551724138,,,,12,4,0.471635150166847,1.0064002898244448,1.1363636363636365,1.063049853372434,8,3.0
0,3314,3345,2009,140,26,6.0,32.0,2664.0,83.25,22,10.0,32.0,2060.0,64.375,,,,3,6,18.875,1.2932038834951456,1.1818181818181819,1.1818181818181819,-3,0.5
0,3120,3353,2009,140,29,3.0,32.0,2465.0,77.03125,18,12.0,30.0,1864.0,62.13333333333333,,,,2,7,14.897916666666667,1.2397733369098713,1.6111111111111112,1.5104166666666667,-5,0.2857142857142857
0,3361,3390,2009,140,23,7.0,30.0,1939.0,64.63333333333334,29,4.0,33.0,2520.0,76.36363636363636,,,,10,2,-11.73030303030302,0.846388888888889,0.7931034482758621,0.8724137931034482,8,5.0
0,3243,3435,2009,140,24,7.0,31.0,1953.0,63.0,24,8.0,32.0,2295.0,71.71875,,,,5,4,-8.71875,0.8784313725490196,1.0,1.032258064516129,1,1.25
1,3124,3355,2009,141,27,5.0,32.0,2241.0,70.03125,31,2.0,33.0,2410.0,73.03030303030303,,,,2,7,-2.999053030303031,0.9589341286307054,0.8709677419354839,0.8981854838709677,-5,0.2857142857142857
1,3163,3196,2009,141,33,,,,,23,7.0,30.0,2237.0,74.56666666666666,,,,1,8,,,1.434782608695652,,-7,0.125
0,3123,3235,2009,141,25,8.0,33.0,2376.0,72.0,24,8.0,32.0,2034.0,63.5625,,,,12,4,8.4375,1.1327433628318584,1.0416666666666667,1.0101010101010102,8,3.0
1,3257,3261,2009,141,29,4.0,33.0,2395.0,72.57575757575758,18,10.0,28.0,1673.0,59.75,,,,3,6,12.825757575757578,1.2146570305566122,1.6111111111111112,1.367003367003367,-3,0.5
1,3268,3428,2009,141,28,4.0,32.0,2553.0,79.78125,21,9.0,30.0,1897.0,63.233333333333334,,,,1,9,16.547916666666666,1.2616960991038482,1.3333333333333333,1.25,-8,0.1111111111111111
0,3181,3277,2009,141,26,5.0,31.0,2247.0,72.48387096774194,20,10.0,30.0,1906.0,63.53333333333333,,,,1,9,8.950537634408605,1.140879396134448,1.3,1.2580645161290323,-8,0.1111111111111111
0,3210,3328,2009,141,21,9.0,30.0,2026.0,67.53333333333333,28,4.0,32.0,2455.0,76.71875,,,,9,1,-9.185416666666669,0.8802715546503733,0.75,0.8,8,9.0
0,3278,3401,2009,141,19,11.0,30.0,1873.0,62.43333333333333,25,7.0,32.0,2165.0,67.65625,,,,10,2,-5.22291666666667,0.922802155504234,0.76,0.8106666666666666,8,5.0
1,3235,3277,2009,145,24,8.0,32.0,2034.0,63.5625,20,10.0,30.0,1906.0,63.53333333333333,,,,4,9,0.02916666666666856,1.00045907660021,1.2,1.125,-5,0.4444444444444444
0,3124,3257,2009,145,27,5.0,32.0,2241.0,70.03125,29,4.0,33.0,2395.0,72.57575757575758,,,,2,3,-2.544507575757578,0.9649399791231732,0.9310344827586207,0.9601293103448276,-1,0.6666666666666666
1,3268,3435,2009,145,28,4.0,32.0,2553.0,79.78125,24,8.0,32.0,2295.0,71.71875,,,,1,4,8.0625,1.1124183006535948,1.1666666666666667,1.1666666666666667,-3,0.25
0,3326,3390,2009,145,27,5.0,32.0,2208.0,69.0,29,4.0,33.0,2520.0,76.36363636363636,,,,3,2,-7.36363636363636,0.9035714285714286,0.9310344827586207,0.9601293103448276,1,1.5
1,3113,3401,2009,146,23,8.0,31.0,2159.0,69.64516129032258,25,7.0,32.0,2165.0,67.65625,,,,6,2,1.9889112903225765,1.0293973031364076,0.92,0.9496774193548387,4,3.0
0,3143,3163,2009,146,25,6.0,31.0,2061.0,66.48387096774194,33,,,,,,,,4,1,,,0.7575757575757576,,3,4.0
1,3328,3338,2009,146,28,4.0,32.0,2455.0,76.71875,22,7.0,29.0,2137.0,73.6896551724138,,,,1,4,3.0290948275862064,1.0411061066916238,1.2727272727272727,1.1534090909090908,-3,0.25
1,3345,3353,2009,146,22,10.0,32.0,2060.0,64.375,18,12.0,30.0,1864.0,62.13333333333333,,,,6,7,2.241666666666667,1.0360783261802575,1.2222222222222223,1.1458333333333333,-1,0.8571428571428571
1,3257,3268,2009,147,29,4.0,33.0,2395.0,72.57575757575758,28,4.0,32.0,2553.0,79.78125,,,,3,1,-7.205492424242422,0.9096843879452575,1.0357142857142858,1.0043290043290043,2,3.0
0,3235,3390,2009,147,24,8.0,32.0,2034.0,63.5625,29,4.0,33.0,2520.0,76.36363636363636,1.0,0.0,0.0,4,2,-12.80113636363636,0.8323660714285714,0.8275862068965517,0.853448275862069,2,2.0
0,3113,3163,2009,148,23,8.0,31.0,2159.0,69.64516129032258,33,,,,,,,,6,1,,,0.696969696969697,,5,6.0
1,3328,3345,2009,148,28,4.0,32.0,2455.0,76.71875,22,10.0,32.0,2060.0,64.375,,,,1,6,12.34375,1.191747572815534,1.2727272727272727,1.2727272727272727,-5,0.16666666666666666
1,3163,3390,2009,153,33,,,,,29,4.0,33.0,2520.0,76.36363636363636,,,,1,2,,,1.1379310344827587,,-1,0.5
1,3257,3328,2009,153,29,4.0,33.0,2395.0,72.57575757575758,28,4.0,32.0,2455.0,76.71875,,,,3,1,-4.142992424242422,0.9459976547552923,1.0357142857142858,1.0043290043290043,2,3.0
1,3163,3257,2009,155,33,,,,,29,4.0,33.0,2395.0,72.57575757575758,2.0,2.0,1.0,1,3,,,1.1379310344827587,,-2,0.3333333333333333
1,3124,3201,2010,138,23,9.0,32.0,2307.0,72.09375,27,6.0,33.0,2424.0,73.45454545454545,,,,4,13,-1.3607954545454533,0.9814743193069307,0.8518518518518519,0.8784722222222222,-9,0.3076923076923077
1,3173,3395,2010,138,24,7.0,31.0,2219.0,71.58064516129032,22,8.0,30.0,2169.0,72.3,,,,8,9,-0.7193548387096769,0.9900504171686075,1.0909090909090908,1.0557184750733137,-1,0.8888888888888888
1,3181,3214,2010,138,27,5.0,32.0,2291.0,71.59375,20,11.0,31.0,1952.0,62.96774193548387,,,,2,15,8.626008064516128,1.136990906762295,1.35,1.3078125,-13,0.13333333333333333
1,3199,3256,2010,138,26,5.0,31.0,2317.0,74.74193548387096,23,8.0,31.0,2302.0,74.25806451612904,,,,3,14,0.48387096774192173,1.006516072980017,1.1304347826086956,1.1304347826086956,-11,0.21428571428571427
1,3207,3265,2010,138,24,6.0,30.0,2041.0,68.03333333333333,26,7.0,33.0,2250.0,68.18181818181819,,,,5,12,-0.14848484848485555,0.9978222222222222,0.9230769230769231,1.0153846153846153,-7,0.4166666666666667
1,3208,3408,2010,138,23,8.0,31.0,1952.0,62.96774193548387,26,6.0,32.0,2237.0,69.90625,,,,5,12,-6.938508064516128,0.9007455261222548,0.8846153846153846,0.913151364764268,-7,0.4166666666666667
1,3211,3314,2010,138,27,4.0,31.0,2509.0,80.93548387096774,19,11.0,30.0,2295.0,76.5,,,,7,10,4.435483870967744,1.0579801813198397,1.4210526315789473,1.3752122241086588,-3,0.7
1,3234,3353,2010,138,19,13.0,32.0,2222.0,69.4375,18,14.0,32.0,1817.0,56.78125,,,,8,9,12.65625,1.2228948816730876,1.0555555555555556,1.0555555555555556,-1,0.8888888888888888
1,3246,3251,2010,138,25,7.0,32.0,2365.0,73.90625,26,5.0,31.0,2053.0,66.2258064516129,,,,4,13,7.680443548387103,1.1159735752557234,0.9615384615384616,0.9314903846153846,-9,0.3076923076923077
0,3216,3261,2010,138,27,4.0,31.0,1953.0,63.0,20,9.0,29.0,2012.0,69.37931034482759,,,,10,7,-6.379310344827587,0.908051689860835,1.35,1.2629032258064516,3,1.4285714285714286
0,3132,3277,2010,138,27,6.0,33.0,2433.0,73.72727272727273,22,9.0,31.0,2090.0,67.41935483870968,,,,12,5,6.307917888563054,1.0935624184428012,1.2272727272727273,1.1528925619834711,7,2.4
0,3151,3329,2010,138,24,8.0,32.0,2153.0,67.28125,23,10.0,33.0,2401.0,72.75757575757575,,,,13,4,-5.476325757575751,0.924731882548938,1.0434782608695652,1.076086956521739,9,3.25
0,3343,3385,2010,138,26,2.0,28.0,2004.0,71.57142857142857,24,6.0,30.0,2117.0,70.56666666666666,,,,11,6,1.0047619047619065,1.0142384776300695,1.0833333333333333,1.1607142857142858,5,1.8333333333333333
1,3390,3415,2010,138,31,1.0,32.0,2468.0,77.125,17,15.0,32.0,2027.0,63.34375,,,,1,16,13.78125,1.217562900838678,1.8235294117647058,1.8235294117647058,-15,0.0625
0,3122,3397,2010,138,15,17.0,32.0,2118.0,66.1875,30,2.0,32.0,2371.0,74.09375,,,,16,1,-7.90625,0.8932939687895403,0.5,0.5,15,16.0
0,3340,3401,2010,138,16,14.0,30.0,2037.0,67.9,25,7.0,32.0,2412.0,75.375,,,,15,2,-7.474999999999994,0.9008291873963516,0.64,0.6826666666666666,13,7.5
1,3114,3210,2010,139,26,6.0,32.0,2139.0,66.84375,23,9.0,32.0,2119.0,66.21875,,,,11,6,0.625,1.0094384143463897,1.1304347826086956,1.1304347826086956,5,1.8333333333333333
1,3163,3380,2010,139,33,,,,,22,8.0,30.0,1759.0,58.63333333333333,,,,1,16,,,1.5,,-15,0.0625
1,3235,3250,2010,139,22,7.0,29.0,1914.0,66.0,29,3.0,32.0,2106.0,65.8125,,,,4,13,0.1875,1.002849002849003,0.7586206896551724,0.8370986920332937,-9,0.3076923076923077
1,3280,3292,2010,139,19,12.0,31.0,2179.0,70.29032258064517,25,5.0,30.0,2442.0,81.4,,,,7,10,-11.109677419354838,0.8635174764207022,0.76,0.7354838709677419,-3,0.7
1,3304,3320,2010,139,29,1.0,30.0,2322.0,77.4,16,15.0,31.0,2097.0,67.64516129032258,,,,1,16,9.75483870967743,1.1442060085836911,1.8125,1.8729166666666666,-15,0.0625
0,3156,3323,2010,139,18,13.0,31.0,2066.0,66.64516129032258,27,5.0,32.0,2459.0,76.84375,,,,15,2,-10.198588709677423,0.8672814808012698,0.6666666666666666,0.6881720430107527,13,7.5
1,3326,3384,2010,139,30,4.0,34.0,2647.0,77.8529411764706,17,14.0,31.0,2138.0,68.96774193548387,,,,2,15,8.885199240986722,1.128831233148077,1.7647058823529411,1.6089965397923875,-13,0.13333333333333333
1,3328,3355,2010,139,23,10.0,33.0,2366.0,71.6969696969697,21,10.0,31.0,2306.0,74.38709677419355,,,,3,14,-2.690127077223849,0.963836106073747,1.0952380952380953,1.028860028860029,-11,0.21428571428571427
1,3361,3400,2010,139,21,10.0,31.0,2027.0,65.38709677419355,22,10.0,32.0,2361.0,73.78125,,,,11,6,-8.394153225806448,0.8862291811834789,0.9545454545454546,0.9853372434017595,5,1.8333333333333333
0,3241,3396,2010,139,26,6.0,32.0,2284.0,71.375,24,8.0,32.0,1986.0,62.0625,,,,9,8,9.3125,1.150050352467271,1.0833333333333333,1.0833333333333333,1,1.125
0,3301,3417,2010,139,20,13.0,33.0,2140.0,64.84848484848484,24,8.0,32.0,2163.0,67.59375,,,,9,8,-2.745265151515156,0.9593858137547457,0.8333333333333334,0.8080808080808081,1,1.125
0,3177,3435,2010,139,21,11.0,32.0,2178.0,68.0625,22,10.0,32.0,2223.0,69.46875,,,,11,6,-1.40625,0.979757085020243,0.9545454545454546,0.9545454545454546,5,1.8333333333333333
1,3436,3458,2010,139,26,6.0,32.0,2135.0,66.71875,21,10.0,31.0,1938.0,62.516129032258064,,,,10,7,4.202620967741936,1.0672245872033024,1.2380952380952381,1.1994047619047619,3,1.4285714285714286
0,3249,3452,2010,139,24,7.0,31.0,2307.0,74.41935483870968,28,5.0,33.0,2088.0,63.27272727272727,,,,14,3,11.146627565982406,1.1761679644048944,0.8571428571428571,0.9124423963133641,11,4.666666666666667
0,3438,3453,2010,139,21,9.0,30.0,2093.0,69.76666666666667,26,4.0,30.0,2177.0,72.56666666666666,,,,5,12,-2.799999999999997,0.9614147909967846,0.8076923076923077,0.8076923076923077,-7,0.4166666666666667
0,3190,3462,2010,139,23,8.0,31.0,2409.0,77.70967741935483,27,3.0,30.0,2161.0,72.03333333333333,,,,14,3,5.676344086021501,1.0788016300697107,0.8518518518518519,0.8243727598566308,11,4.666666666666667
1,3124,3207,2010,140,23,9.0,32.0,2307.0,72.09375,24,6.0,30.0,2041.0,68.03333333333333,,,,4,5,4.060416666666669,1.0596827535521802,0.9583333333333334,0.8984375,-1,0.8
1,3181,3261,2010,140,27,5.0,32.0,2291.0,71.59375,20,9.0,29.0,2012.0,69.37931034482759,,,,2,7,2.214439655172413,1.0319178677932406,1.35,1.2234375,-5,0.2857142857142857
1,3199,3385,2010,140,26,5.0,31.0,2317.0,74.74193548387096,24,6.0,30.0,2117.0,70.56666666666666,,,,3,6,4.175268817204298,1.0591677206028007,1.0833333333333333,1.0483870967741935,-3,0.5
1,3208,3329,2010,140,23,8.0,31.0,1952.0,62.96774193548387,23,10.0,33.0,2401.0,72.75757575757575,,,,5,4,-9.789833822091879,0.8654458491757467,1.0,1.064516129032258,1,1.25
1,3211,3401,2010,140,27,4.0,31.0,2509.0,80.93548387096774,25,7.0,32.0,2412.0,75.375,1.0,0.0,0.0,7,2,5.560483870967744,1.0737709302947627,1.08,1.1148387096774193,5,3.5
1,3246,3277,2010,140,25,7.0,32.0,2365.0,73.90625,22,9.0,31.0,2090.0,67.41935483870968,,,,4,5,6.48689516129032,1.096217105263158,1.1363636363636365,1.1008522727272727,-1,0.8
0,3234,3390,2010,140,19,13.0,32.0,2222.0,69.4375,31,1.0,32.0,2468.0,77.125,,,,8,1,-7.6875,0.9003241491085899,0.6129032258064516,0.6129032258064516,7,8.0
0,3173,3397,2010,140,24,7.0,31.0,2219.0,71.58064516129032,30,2.0,32.0,2371.0,74.09375,,,,8,1,-2.5131048387096797,0.9660820941211684,0.8,0.8258064516129032,7,8.0
1,3163,3396,2010,141,33,,,,,24,8.0,32.0,1986.0,62.0625,,,,1,8,,,1.375,,-7,0.125
1,3235,3453,2010,141,22,7.0,29.0,1914.0,66.0,26,4.0,30.0,2177.0,72.56666666666666,,,,4,12,-6.566666666666663,0.9095084979329353,0.8461538461538461,0.8753315649867374,-8,0.3333333333333333
1,3280,3326,2010,141,19,12.0,31.0,2179.0,70.29032258064517,30,4.0,34.0,2647.0,77.8529411764706,,,,7,2,-7.562618595825427,0.9028602069293297,0.6333333333333333,0.6946236559139785,5,3.5
1,3304,3417,2010,141,29,1.0,30.0,2322.0,77.4,24,8.0,32.0,2163.0,67.59375,,,,1,8,9.806250000000006,1.1450762829403607,1.2083333333333333,1.288888888888889,-7,0.125
1,3323,3436,2010,141,27,5.0,32.0,2459.0,76.84375,26,6.0,32.0,2135.0,66.71875,,,,2,10,10.125,1.1517564402810305,1.0384615384615385,1.0384615384615385,-8,0.2
0,3114,3328,2010,141,26,6.0,32.0,2139.0,66.84375,23,10.0,33.0,2366.0,71.6969696969697,,,,11,3,-4.853219696969703,0.9323092772612003,1.1304347826086956,1.1657608695652173,8,3.6666666666666665
1,3361,3452,2010,141,21,10.0,31.0,2027.0,65.38709677419355,28,5.0,33.0,2088.0,63.27272727272727,,,,11,3,2.1143695014662782,1.0334167593622543,0.75,0.7983870967741935,8,3.6666666666666665
0,3435,3462,2010,141,22,10.0,32.0,2223.0,69.46875,27,3.0,30.0,2161.0,72.03333333333333,,,,6,3,-2.5645833333333314,0.9643972697825082,0.8148148148148148,0.7638888888888888,3,2.0
1,3124,3397,2010,145,23,9.0,32.0,2307.0,72.09375,30,2.0,32.0,2371.0,74.09375,1.0,0.0,0.0,4,1,-2.0,0.9730071699704765,0.7666666666666667,0.7666666666666667,3,4.0
1,3181,3361,2010,145,27,5.0,32.0,2291.0,71.59375,21,10.0,31.0,2027.0,65.38709677419355,,,,2,11,6.206653225806448,1.094921682289097,1.2857142857142858,1.2455357142857142,-9,0.18181818181818182
0,3208,3390,2010,145,23,8.0,31.0,1952.0,62.96774193548387,31,1.0,32.0,2468.0,77.125,,,,5,1,-14.157258064516128,0.8164374967323679,0.7419354838709677,0.7658688865764828,4,5.0
0,3211,3462,2010,145,27,4.0,31.0,2509.0,80.93548387096774,27,3.0,30.0,2161.0,72.03333333333333,,,,7,3,8.902150537634412,1.123583764983356,1.0,0.967741935483871,4,2.3333333333333335
1,3163,3235,2010,146,33,,,,,22,7.0,29.0,1914.0,66.0,,,,1,4,,,1.5,,-3,0.25
1,3199,3280,2010,146,26,5.0,31.0,2317.0,74.74193548387096,19,12.0,31.0,2179.0,70.29032258064517,,,,3,7,4.451612903225794,1.0633318035796235,1.368421052631579,1.368421052631579,-4,0.42857142857142855
1,3246,3304,2010,146,25,7.0,32.0,2365.0,73.90625,29,1.0,30.0,2322.0,77.4,,,,4,1,-3.4937500000000057,0.954861111111111,0.8620689655172413,0.8081896551724138,3,4.0
0,3323,3328,2010,146,27,5.0,32.0,2459.0,76.84375,23,10.0,33.0,2366.0,71.6969696969697,1.0,1.0,1.0,2,3,5.146780303030297,1.0717851859678782,1.173913043478261,1.2105978260869565,-1,0.6666666666666666
1,3124,3181,2010,147,23,9.0,32.0,2307.0,72.09375,27,5.0,32.0,2291.0,71.59375,,,,4,2,0.5,1.0069838498472283,0.8518518518518519,0.8518518518518519,2,2.0
1,3390,3462,2010,147,31,1.0,32.0,2468.0,77.125,27,3.0,30.0,2161.0,72.03333333333333,,,,1,3,5.091666666666669,1.0706848681166128,1.1481481481481481,1.0763888888888888,-2,0.3333333333333333
1,3163,3199,2010,148,33,,,,,26,5.0,31.0,2317.0,74.74193548387096,1.0,1.0,1.0,1,3,,,1.2692307692307692,,-2,0.3333333333333333
0,3246,3328,2010,148,25,7.0,32.0,2365.0,73.90625,23,10.0,33.0,2366.0,71.6969696969697,,,,4,3,2.2092803030302974,1.0308141377852915,1.0869565217391304,1.1209239130434783,1,1.3333333333333333
0,3124,3163,2010,153,23,9.0,32.0,2307.0,72.09375,33,,,,,,,,4,1,,,0.696969696969697,,3,4.0
0,3328,3390,2010,153,23,10.0,33.0,2366.0,71.6969696969697,31,1.0,32.0,2468.0,77.125,,,,3,1,-5.428030303030297,0.9296203526349394,0.7419354838709677,0.7194525904203324,2,3.0
1,3163,3390,2010,155,33,,,,,31,1.0,32.0,2468.0,77.125,1.0,1.0,1.0,1,1,,,1.064516129032258,,0,1.0
1,3177,3298,2011,138,27,6.0,33.0,2456.0,74.42424242424242,20,11.0,31.0,1801.0,58.096774193548384,,,,3,14,16.327468230694038,1.2810391533323238,1.35,1.268181818181818,-11,0.21428571428571427
1,3181,3404,2011,138,29,3.0,32.0,2267.0,70.84375,21,10.0,31.0,2271.0,73.25806451612904,,,,2,15,-2.414314516129039,0.9670437032144429,1.380952380952381,1.337797619047619,-13,0.13333333333333333
0,3132,3210,2011,138,28,4.0,32.0,2313.0,72.28125,23,10.0,33.0,2185.0,66.21212121212122,,,,12,5,6.069128787878782,1.091661899313501,1.2173913043478262,1.2554347826086956,7,2.4
1,3211,3234,2011,138,27,4.0,31.0,2640.0,85.16129032258064,22,8.0,30.0,2115.0,70.5,,,,11,6,14.66129032258064,1.2079615648592998,1.2272727272727273,1.187683284457478,5,1.8333333333333333
0,3214,3246,2011,138,25,6.0,31.0,2032.0,65.54838709677419,24,8.0,32.0,2272.0,71.0,,,,13,4,-5.451612903225808,0.923216719672876,1.0416666666666667,1.075268817204301,9,3.25
0,3235,3265,2011,138,22,10.0,32.0,2088.0,65.25,30,2.0,32.0,2141.0,66.90625,,,,7,10,-1.65625,0.9752452125175152,0.7333333333333333,0.7333333333333333,-3,0.7
1,3266,3400,2011,138,23,8.0,31.0,2051.0,66.16129032258064,19,13.0,32.0,2452.0,76.625,,,,8,9,-10.46370967741936,0.863442614324054,1.2105263157894737,1.2495755517826825,-1,0.8888888888888888
0,3201,3314,2011,138,25,7.0,32.0,2436.0,76.125,26,8.0,34.0,2649.0,77.91176470588235,,,,12,5,-1.786764705882348,0.9770668176670443,0.9615384615384616,1.0216346153846154,7,2.4
